Order,Family,Genus,Species_Count
Gentianales,Rubiaceae,Omiltemia,2
Gentianales,Rubiaceae,Edithea,3
Gentianales,Rubiaceae,Cosmocalyx,1
Gentianales,Rubiaceae,Hoffmannia,25
Gentianales,Rubiaceae,Cosmibuena,2
Gentianales,Rubiaceae,Hillia,5
Gentianales,Rubiaceae,Balmea,1
Gentianales,Rubiaceae,Catesbaea,11
Gentianales,Rubiaceae,Asemnantha,1
Gentianales,Rubiaceae,Phyllacanthus,1
Gentianales,Rubiaceae,Lorencea,1
Gentianales,Rubiaceae,Schmidtottia,7
Gentianales,Rubiaceae,Morierina,1
Gentianales,Rubiaceae,Osa,1
Gentianales,Rubiaceae,Coutarea,3
Gentianales,Rubiaceae,Scolosanthus,12
Gentianales,Rubiaceae,Ceratopyxis,1
Gentianales,Rubiaceae,Erithalis,8
Gentianales,Rubiaceae,Badusa,2
Gentianales,Rubiaceae,Thiollierea,7
Gentianales,Rubiaceae,Siemensia,1
Gentianales,Rubiaceae,Portlandia,7
Gentianales,Rubiaceae,Isidorea,10
Gentianales,Rubiaceae,Chiococca,19
Gentianales,Rubiaceae,Portlandia,1
Gentianales,Rubiaceae,Exostema,16
Gentianales,Rubiaceae,Salzmannia,1
Gentianales,Rubiaceae,Strumpfia,1
Gentianales,Rubiaceae,Bikkia,5
Gentianales,Rubiaceae,Hintonia,4
Gentianales,Rubiaceae,Phialanthus,9
Gentianales,Rubiaceae,Exostema,4
Gentianales,Rubiaceae,Portlandia,2
Gentianales,Rubiaceae,Cubanola,2
Gentianales,Rubiaceae,Eosanthe,1
Gentianales,Rubiaceae,Nernstia,1
Gentianales,Rubiaceae,Janotia,1
Gentianales,Rubiaceae,Ludekia,2
Gentianales,Rubiaceae,Sinoadina,1
Gentianales,Rubiaceae,Corynanthe,7
Gentianales,Rubiaceae,Nauclea,8
Gentianales,Rubiaceae,Gyrostipula,2
Gentianales,Rubiaceae,Metadina,1
Gentianales,Rubiaceae,Cephalanthus,5
Gentianales,Rubiaceae,Uncaria,19
Gentianales,Rubiaceae,Haldina,1
Gentianales,Rubiaceae,Adina,8
Gentianales,Rubiaceae,Sarcocephalus,3
Gentianales,Rubiaceae,Fleroya,3
Gentianales,Rubiaceae,Nauclea,1
Gentianales,Rubiaceae,Neolamarckia,1
Gentianales,Rubiaceae,Breonadia,1
Gentianales,Rubiaceae,Myrmeconauclea,2
Gentianales,Rubiaceae,Pseudocinchona,2
Gentianales,Rubiaceae,Neonauclea,16
Gentianales,Rubiaceae,Mitragyna,7
Gentianales,Rubiaceae,Breonia,12
Gentianales,Rubiaceae,Nauclea,1
Gentianales,Rubiaceae,Blepharidium,1
Gentianales,Rubiaceae,Acrosynanthus,5
Gentianales,Rubiaceae,Tresanthera,1
Gentianales,Rubiaceae,Stevensia,2
Gentianales,Rubiaceae,Rhachicallis,1
Gentianales,Rubiaceae,Renistipula,1
Gentianales,Rubiaceae,Mazaea,2
Gentianales,Rubiaceae,Roigella,1
Gentianales,Rubiaceae,Phyllomelia,1
Gentianales,Rubiaceae,Arachnothryx,39
Gentianales,Rubiaceae,Suberanthus,4
Gentianales,Rubiaceae,Rovaeanthus,2
Gentianales,Rubiaceae,Rondeletia,32
Gentianales,Rubiaceae,Acunaeanthus,1
Gentianales,Rubiaceae,Donnellyanthus,1
Gentianales,Rubiaceae,Cinchona,7
Gentianales,Rubiaceae,Remijia,6
Gentianales,Rubiaceae,Ciliosemina,1
Gentianales,Rubiaceae,Cinchonopsis,1
Gentianales,Rubiaceae,Stilpnophyllum,2
Gentianales,Rubiaceae,Ladenbergia,5
Gentianales,Rubiaceae,Joosia,2
Gentianales,Rubiaceae,Isertia,8
Gentianales,Rubiaceae,Kerianthera,1
Gentianales,Rubiaceae,Colleteria,1
Gentianales,Rubiaceae,Chione,2
Gentianales,Rubiaceae,Hymenodictyon,16
Gentianales,Rubiaceae,Paracorynanthe,2
Gentianales,Rubiaceae,Hodgkinsonia,2
Gentianales,Rubiaceae,Antirhea,1
Gentianales,Rubiaceae,Gonzalagunia,16
Gentianales,Rubiaceae,Machaonia,5
Gentianales,Rubiaceae,Guettarda,2
Gentianales,Rubiaceae,Javorkaea,2
Gentianales,Rubiaceae,Resinanthus,1
Gentianales,Rubiaceae,Chomelia,9
Gentianales,Rubiaceae,Rogiera,9
Gentianales,Rubiaceae,Allenanthus,2
Gentianales,Rubiaceae,Timonius,14
Gentianales,Rubiaceae,Guettarda,35
Gentianales,Rubiaceae,Ottoschmidtia,1
Gentianales,Rubiaceae,Guettarda,7
Gentianales,Rubiaceae,Antirhea,10
Gentianales,Rubiaceae,Tinadendron,1
Gentianales,Rubiaceae,Neolaugeria,3
Gentianales,Rubiaceae,Neoblakea,1
Gentianales,Rubiaceae,Bobea,5
Gentianales,Rubiaceae,Malanea,3
Gentianales,Rubiaceae,Steenisia,1
Gentianales,Rubiaceae,Trailliaedoxa,1
Gentianales,Rubiaceae,Retiniphyllum,7
Gentianales,Rubiaceae,Crossopteryx,1
Gentianales,Rubiaceae,Vangueriopsis,2
Gentianales,Rubiaceae,Lagynias,4
Gentianales,Rubiaceae,Vangueria,26
Gentianales,Rubiaceae,Cuviera,8
Gentianales,Rubiaceae,Keetia,6
Gentianales,Rubiaceae,Multidentia,6
Gentianales,Rubiaceae,Everistia,1
Gentianales,Rubiaceae,Rytigynia,29
Gentianales,Rubiaceae,Eriosemopsis,1
Gentianales,Rubiaceae,Pachystigma,3
Gentianales,Rubiaceae,Psydrax,21
Gentianales,Rubiaceae,Fadogia,14
Gentianales,Rubiaceae,Afrocanthium,9
Gentianales,Rubiaceae,Globulostylis,5
Gentianales,Rubiaceae,Tapiphyllum,5
Gentianales,Rubiaceae,Vangueriella,8
Gentianales,Rubiaceae,Rhopalobrachium,1
Gentianales,Rubiaceae,Meyna,1
Gentianales,Rubiaceae,Bullockia,4
Gentianales,Rubiaceae,Hutchinsonia,1
Gentianales,Rubiaceae,Pyrostria,18
Gentianales,Rubiaceae,Peponidium,11
Gentianales,Rubiaceae,Ancylanthos,1
Gentianales,Rubiaceae,Cyclophyllum,8
Gentianales,Rubiaceae,Pygmaeothamnus,2
Gentianales,Rubiaceae,Robynsia,1
Gentianales,Rubiaceae,Canthium,31
Gentianales,Rubiaceae,Fadogiella,2
Gentianales,Rubiaceae,Pseudopeponidium,5
Gentianales,Rubiaceae,Scyphochlamys,1
Gentianales,Rubiaceae,Neoleroya,1
Gentianales,Rubiaceae,Aleisanthia,1
Gentianales,Rubiaceae,Aleisanthiopsis,1
Gentianales,Rubiaceae,Greeniopsis,7
Gentianales,Rubiaceae,Dendrosipanea,1
Gentianales,Rubiaceae,Limnosipanea,4
Gentianales,Rubiaceae,Neobertiera,1
Gentianales,Rubiaceae,Sipanea,9
Gentianales,Rubiaceae,Maguireothamnus,1
Gentianales,Rubiaceae,Chalepophyllum,1
Gentianales,Rubiaceae,Sipaneopsis,1
Gentianales,Rubiaceae,Jackiopsis,1
Gentianales,Rubiaceae,Boholia,1
Gentianales,Rubiaceae,Airosperma,3
Gentianales,Rubiaceae,Augusta,3
Gentianales,Rubiaceae,Wendlandia,18
Gentianales,Rubiaceae,Posoqueria,8
Gentianales,Rubiaceae,Molopanthera,1
Gentianales,Rubiaceae,Schizomussaenda,2
Gentianales,Rubiaceae,Landiopsis,1
Gentianales,Rubiaceae,Pseudomussaenda,3
Gentianales,Rubiaceae,Bremeria,5
Gentianales,Rubiaceae,Heinsia,3
Gentianales,Rubiaceae,Mussaenda,80
Gentianales,Rubiaceae,Aphaenandra,1
Gentianales,Rubiaceae,Virectaria,6
Gentianales,Rubiaceae,Sabicea,78
Gentianales,Rubiaceae,Hekistocarpa,1
Gentianales,Rubiaceae,Tamridaea,1
Gentianales,Rubiaceae,Schizostigma,1
Gentianales,Rubiaceae,Scyphiphora,1
Gentianales,Rubiaceae,Dialypetalanthus,1
Gentianales,Rubiaceae,Pogonopus,3
Gentianales,Rubiaceae,Bothriospora,1
Gentianales,Rubiaceae,Emmenopterys,1
Gentianales,Rubiaceae,Alseis,5
Gentianales,Rubiaceae,Simira,10
Gentianales,Rubiaceae,Macbrideina,1
Gentianales,Rubiaceae,Mussaendopsis,1
Gentianales,Rubiaceae,Bathysa,8
Gentianales,Rubiaceae,Rustia,7
Gentianales,Rubiaceae,Calycophyllum,3
Gentianales,Rubiaceae,Condaminea,1
Gentianales,Rubiaceae,Macrocnemum,2
Gentianales,Rubiaceae,Mastixiodendron,3
Gentianales,Rubiaceae,Chimarrhis,6
Gentianales,Rubiaceae,Picardaea,2
Gentianales,Rubiaceae,Wittmackanthus,1
Gentianales,Rubiaceae,Tammsia,1
Gentianales,Rubiaceae,Pentagonia,4
Gentianales,Rubiaceae,Capirona,1
Gentianales,Rubiaceae,Pinckneya,3
Gentianales,Rubiaceae,Hippotis,3
Gentianales,Rubiaceae,Warszewiczia,2
Gentianales,Rubiaceae,Elaeagia,5
Gentianales,Rubiaceae,Sommera,4
Gentianales,Rubiaceae,Dioicodendron,1
Gentianales,Rubiaceae,Dolicholobium,3
Gentianales,Rubiaceae,Semaphyllanthe,1
Gentianales,Rubiaceae,Dolichodelphys,1
Gentianales,Rubiaceae,Ferdinandusa,5
Gentianales,Rubiaceae,Parachimarrhis,1
Gentianales,Rubiaceae,Greenea,2
Gentianales,Rubiaceae,Ixora,123
Gentianales,Rubiaceae,Alberta,1
Gentianales,Rubiaceae,Alberta,3
Gentianales,Rubiaceae,Tennantia,1
Gentianales,Rubiaceae,Nematostylis,1
Gentianales,Rubiaceae,Henriquezia,2
Gentianales,Rubiaceae,Gleasonia,1
Gentianales,Rubiaceae,Platycarpum,4
Gentianales,Rubiaceae,Xantonnea,1
Gentianales,Rubiaceae,Sericanthe,6
Gentianales,Rubiaceae,Calycosiphonia,2
Gentianales,Rubiaceae,Coffea,109
Gentianales,Rubiaceae,Belonophora,3
Gentianales,Rubiaceae,Tricalysia,31
Gentianales,Rubiaceae,Empogona,13
Gentianales,Rubiaceae,Discospermum,2
Gentianales,Rubiaceae,Kupeantha,3
Gentianales,Rubiaceae,Diplospora,3
Gentianales,Rubiaceae,Argocoffeopsis,4
Gentianales,Rubiaceae,Bertiera,19
Gentianales,Rubiaceae,Rothmannia,20
Gentianales,Rubiaceae,Randia,53
Gentianales,Rubiaceae,Heinsenia,1
Gentianales,Rubiaceae,Coddia,1
Gentianales,Rubiaceae,Duperrea,1
Gentianales,Rubiaceae,Brachytome,2
Gentianales,Rubiaceae,Fosbergia,2
Gentianales,Rubiaceae,Vidalasia,2
Gentianales,Rubiaceae,Rubovietnamia,2
Gentianales,Rubiaceae,Bungarimba,2
Gentianales,Rubiaceae,Calochone,2
Gentianales,Rubiaceae,Aidia,10
Gentianales,Rubiaceae,Preussiodora,1
Gentianales,Rubiaceae,Euclinia,2
Gentianales,Rubiaceae,Hyperacanthus,6
Gentianales,Rubiaceae,Dioecrescis,1
Gentianales,Rubiaceae,Aoranthe,3
Gentianales,Rubiaceae,Benkara,4
Gentianales,Rubiaceae,Himalrandia,1
Gentianales,Rubiaceae,Sphinctanthus,2
Gentianales,Rubiaceae,Macrosphyra,1
Gentianales,Rubiaceae,Casasia,3
Gentianales,Rubiaceae,Ceriscoides,1
Gentianales,Rubiaceae,Massularia,1
Gentianales,Rubiaceae,Morelia,1
Gentianales,Rubiaceae,Oxyceros,2
Gentianales,Rubiaceae,Phellocalyx,1
Gentianales,Rubiaceae,Tamilnadia,1
Gentianales,Rubiaceae,Genipa,1
Gentianales,Rubiaceae,Deccania,1
Gentianales,Rubiaceae,Porterandia,1
Gentianales,Rubiaceae,Kailarsenia,1
Gentianales,Rubiaceae,Catunaregam,6
Gentianales,Rubiaceae,Schumanniophyton,1
Gentianales,Rubiaceae,Gardenia,48
Gentianales,Rubiaceae,Atractocarpus,20
Gentianales,Rubiaceae,Brenania,1
Gentianales,Rubiaceae,Tarennoidea,1
Gentianales,Rubiaceae,Kailarsenia,1
Gentianales,Rubiaceae,Tocoyena,3
Gentianales,Rubiaceae,Kochummenia,1
Gentianales,Rubiaceae,Aulacocalyx,3
Gentianales,Rubiaceae,Rosenbergiodendron,2
Gentianales,Rubiaceae,Pleiocoryne,1
Gentianales,Rubiaceae,Euclinia,1
Gentianales,Rubiaceae,Oligocodon,1
Gentianales,Rubiaceae,Atractogyne,1
Gentianales,Rubiaceae,Oxyanthus,9
Gentianales,Rubiaceae,Sherbournia,1
Gentianales,Rubiaceae,Mitriostigma,1
Gentianales,Rubiaceae,Pavetta,39
Gentianales,Rubiaceae,Tarenna,40
Gentianales,Rubiaceae,Homollea,3
Gentianales,Rubiaceae,Schizenterospermum,3
Gentianales,Rubiaceae,Pseudocoptosperma,1
Gentianales,Rubiaceae,Nichallea,1
Gentianales,Rubiaceae,Helictosperma,2
Gentianales,Rubiaceae,Tulearia,2
Gentianales,Rubiaceae,Paracephaelis,5
Gentianales,Rubiaceae,Cladoceras,1
Gentianales,Rubiaceae,Leptactina,11
Gentianales,Rubiaceae,Rutidea,9
Gentianales,Rubiaceae,Aidia,1
Gentianales,Rubiaceae,Coptosperma,14
Gentianales,Rubiaceae,Exallosperma,1
Gentianales,Rubiaceae,Kindia,1
Gentianales,Rubiaceae,Triflorensia,2
Gentianales,Rubiaceae,Stachyarrhena,3
Gentianales,Rubiaceae,Glossostipula,1
Gentianales,Rubiaceae,Kutchubaea,3
Gentianales,Rubiaceae,Stenosepala,1
Gentianales,Rubiaceae,Riodocea,1
Gentianales,Rubiaceae,Alibertia,15
Gentianales,Rubiaceae,Melanopsidium,1
Gentianales,Rubiaceae,Cordiera,8
Gentianales,Rubiaceae,Botryarrhena,2
Gentianales,Rubiaceae,Amaioua,3
Gentianales,Rubiaceae,Agouticarpa,2
Gentianales,Rubiaceae,Duroia,5
Gentianales,Rubiaceae,Galiniera,2
Gentianales,Rubiaceae,Monosalpinx,1
Gentianales,Rubiaceae,Cremaspora,2
Gentianales,Rubiaceae,Lamprothamnus,1
Gentianales,Rubiaceae,Canephora,2
Gentianales,Rubiaceae,Petitiocodon,1
Gentianales,Rubiaceae,Paragenipa,1
Gentianales,Rubiaceae,Hyptianthera,1
Gentianales,Rubiaceae,Hypobathrum,1
Gentianales,Rubiaceae,Kraussia,4
Gentianales,Rubiaceae,Fernelia,3
Gentianales,Rubiaceae,Feretia,2
Gentianales,Rubiaceae,Flagenium,3
Gentianales,Rubiaceae,Morindopsis,1
Gentianales,Rubiaceae,Gallienia,1
Gentianales,Rubiaceae,Pouchetia,3
Gentianales,Rubiaceae,Chapelieria,2
Gentianales,Rubiaceae,Polysphaeria,13
Gentianales,Rubiaceae,Ramosmania,1
Gentianales,Rubiaceae,Villaria,5
Gentianales,Rubiaceae,Jovetia,1
Gentianales,Rubiaceae,Burchellia,2
Gentianales,Rubiaceae,Didymosalpinx,3
Gentianales,Rubiaceae,Mantalania,2
Gentianales,Rubiaceae,Guihaiothamnus,1
Gentianales,Rubiaceae,Glionnetia,1
Gentianales,Rubiaceae,Lemyrea,2
Gentianales,Rubiaceae,Gardeniopsis,1
Gentianales,Rubiaceae,Didymochlamys,1
Gentianales,Rubiaceae,Phitopis,2
Gentianales,Rubiaceae,Acranthera,4
Gentianales,Rubiaceae,Robbrechtia,2
Gentianales,Rubiaceae,Luculia,5
Gentianales,Rubiaceae,Coptosapelta,4
Vahliales,Vahliaceae,Vahlia,3
Garryales,Eucommiaceae,Eucommia,1
Garryales,Garryaceae,Aucuba,5
Garryales,Garryaceae,Garrya,11
Lamiales,Carlemanniaceae,Silvianthus,1
Lamiales,Carlemanniaceae,Carlemannia,2
Lamiales,Stilbaceae,Stilbe,5
Lamiales,Stilbaceae,Campylostachys,1
Lamiales,Stilbaceae,Nuxia,3
Lamiales,Stilbaceae,Euthystachys,1
Lamiales,Stilbaceae,Halleria,4
Lamiales,Stilbaceae,Anastrabe,1
Lamiales,Stilbaceae,Ixianthes,1
Lamiales,Stilbaceae,Charadrophila,1
Lamiales,Stilbaceae,Bowkeria,2
Lamiales,Stilbaceae,Retzia,1
Lamiales,Stilbaceae,Kogelbergia,1
Lamiales,Bignoniaceae,Eccremocarpus,1
Lamiales,Bignoniaceae,Tourrettia,1
Lamiales,Bignoniaceae,Macrocatalpa,1
Lamiales,Bignoniaceae,Catalpa,7
Lamiales,Bignoniaceae,Chitalpa,1
Lamiales,Bignoniaceae,Digomphia,2
Lamiales,Bignoniaceae,Jacaranda,8
Lamiales,Bignoniaceae,Potamoganos,1
Lamiales,Bignoniaceae,Martinella,2
Lamiales,Bignoniaceae,Periarrabidaea,13
Lamiales,Bignoniaceae,Pleonotoma,5
Lamiales,Bignoniaceae,Xylophragma,5
Lamiales,Bignoniaceae,Lundia,13
Lamiales,Bignoniaceae,Stizophyllum,3
Lamiales,Bignoniaceae,Dolichandra,9
Lamiales,Bignoniaceae,Pyrostegia,1
Lamiales,Bignoniaceae,Adenocalymma,63
Lamiales,Bignoniaceae,Tynanthus,14
Lamiales,Bignoniaceae,Manaosella,1
Lamiales,Bignoniaceae,Memora,1
Lamiales,Bignoniaceae,Bignonia,17
Lamiales,Bignoniaceae,Callichlamys,1
Lamiales,Bignoniaceae,Perianthomega,1
Lamiales,Bignoniaceae,Mansoa,10
Lamiales,Bignoniaceae,Neojobertia,3
Lamiales,Bignoniaceae,Cuspidaria,12
Lamiales,Bignoniaceae,Amphilophium,32
Lamiales,Bignoniaceae,Pachyptera,4
Lamiales,Bignoniaceae,Anemopaegma,14
Lamiales,Bignoniaceae,Arrabidaea,50
Lamiales,Bignoniaceae,Millingtonia,1
Lamiales,Bignoniaceae,Nyctocalos,1
Lamiales,Bignoniaceae,Oroxylum,1
Lamiales,Bignoniaceae,Tecoma,2
Lamiales,Bignoniaceae,Tecomaria,1
Lamiales,Bignoniaceae,Neosepicaea,1
Lamiales,Bignoniaceae,Lamiodendron,1
Lamiales,Bignoniaceae,Pandorea,4
Lamiales,Bignoniaceae,Incarvillea,14
Lamiales,Bignoniaceae,Deplanchea,1
Lamiales,Bignoniaceae,Podranea,1
Lamiales,Bignoniaceae,Campsidium,1
Lamiales,Bignoniaceae,Tecomanthe,5
Lamiales,Bignoniaceae,Campsis,3
Lamiales,Bignoniaceae,Sampaiella,1
Lamiales,Bignoniaceae,Piriadacus,1
Lamiales,Bignoniaceae,Godmania,2
Lamiales,Bignoniaceae,Roseodendron,1
Lamiales,Bignoniaceae,Sparattosperma,1
Lamiales,Bignoniaceae,Crescentia,3
Lamiales,Bignoniaceae,Amphitecna,5
Lamiales,Bignoniaceae,Parmentiera,5
Lamiales,Bignoniaceae,Spirotecoma,1
Lamiales,Bignoniaceae,Ekmanianthe,2
Lamiales,Bignoniaceae,Handroanthus,15
Lamiales,Bignoniaceae,Zeyheria,2
Lamiales,Bignoniaceae,Cybistax,1
Lamiales,Bignoniaceae,Tabebuia,19
Lamiales,Bignoniaceae,Fernandoa,7
Lamiales,Bignoniaceae,Colea,9
Lamiales,Bignoniaceae,Phylloctenium,1
Lamiales,Bignoniaceae,Ophiocolea,6
Lamiales,Bignoniaceae,Phyllarthron,6
Lamiales,Bignoniaceae,Rhodocolea,6
Lamiales,Bignoniaceae,Stereospermum,15
Lamiales,Bignoniaceae,Rhigozum,3
Lamiales,Bignoniaceae,Tecomella,1
Lamiales,Bignoniaceae,Kigelia,1
Lamiales,Bignoniaceae,Heterophragma,1
Lamiales,Bignoniaceae,Catophractes,1
Lamiales,Bignoniaceae,Dolichandrone,4
Lamiales,Bignoniaceae,Newbouldia,1
Lamiales,Bignoniaceae,Mayodendron,1
Lamiales,Bignoniaceae,Pauldopia,1
Lamiales,Bignoniaceae,Markhamia,6
Lamiales,Bignoniaceae,Spathodea,1
Lamiales,Bignoniaceae,Millingtonia,7
Lamiales,Bignoniaceae,Perichlaena,1
Lamiales,Bignoniaceae,Argylia,2
Lamiales,Bignoniaceae,Delostoma,2
Lamiales,Verbenaceae,Rhaphithamnus,2
Lamiales,Verbenaceae,Dipyrena,1
Lamiales,Verbenaceae,Petrea,3
Lamiales,Verbenaceae,Xolocotzia,1
Lamiales,Verbenaceae,Tamonea,3
Lamiales,Verbenaceae,Parodianthus,1
Lamiales,Verbenaceae,Casselia,3
Lamiales,Verbenaceae,Glandularia,36
Lamiales,Verbenaceae,Hierobotana,1
Lamiales,Verbenaceae,Verbena,36
Lamiales,Verbenaceae,Junellia,18
Lamiales,Verbenaceae,Mulguraea,5
Lamiales,Verbenaceae,Aloysia,25
Lamiales,Verbenaceae,Burroughsia,2
Lamiales,Verbenaceae,Lantana,27
Lamiales,Verbenaceae,Phyla,7
Lamiales,Verbenaceae,Coelocarpum,2
Lamiales,Verbenaceae,Xeroaloysia,1
Lamiales,Verbenaceae,Nashia,1
Lamiales,Verbenaceae,Acantholippia,4
Lamiales,Verbenaceae,Lippia,37
Lamiales,Verbenaceae,Verbenoxylum,2
Lamiales,Verbenaceae,Stachytarpheta,7
Lamiales,Verbenaceae,Duranta,8
Lamiales,Verbenaceae,Chascanum,4
Lamiales,Verbenaceae,Bouchea,4
Lamiales,Verbenaceae,Priva,5
Lamiales,Verbenaceae,Pitraea,1
Lamiales,Verbenaceae,Citharexylum,39
Lamiales,Verbenaceae,Baillonia,1
Lamiales,Verbenaceae,Rehdera,2
Lamiales,Verbenaceae,Neosparton,3
Lamiales,Verbenaceae,Diostea,1
Lamiales,Verbenaceae,Lampayo,2
Lamiales,Calceolariaceae,Porodittia,1
Lamiales,Calceolariaceae,Calceolaria,114
Lamiales,Calceolariaceae,Jovellana,4
Lamiales,Gesneriaceae,Besleria,31
Lamiales,Gesneriaceae,Cremosperma,8
Lamiales,Gesneriaceae,Reldia,2
Lamiales,Gesneriaceae,Gasteranthus,16
Lamiales,Gesneriaceae,Tylopsacas,1
Lamiales,Gesneriaceae,Resia,1
Lamiales,Gesneriaceae,Anetanthus,1
Lamiales,Gesneriaceae,Alsobia,1
Lamiales,Gesneriaceae,Episcia,1
Lamiales,Gesneriaceae,Alloplectus,1
Lamiales,Gesneriaceae,Nematanthus,30
Lamiales,Gesneriaceae,Oerstedina,1
Lamiales,Gesneriaceae,Episcia,5
Lamiales,Gesneriaceae,Pagothyra,1
Lamiales,Gesneriaceae,Corytoplectus,7
Lamiales,Gesneriaceae,Lesia,2
Lamiales,Gesneriaceae,Paradrymonia,4
Lamiales,Gesneriaceae,Drymonia,52
Lamiales,Gesneriaceae,Codonanthe,9
Lamiales,Gesneriaceae,Columnea,113
Lamiales,Gesneriaceae,Glossoloma,21
Lamiales,Gesneriaceae,Chrysothemis,3
Lamiales,Gesneriaceae,Trichodrymonia,16
Lamiales,Gesneriaceae,Nautilocalyx,21
Lamiales,Gesneriaceae,Rhoogeton,2
Lamiales,Gesneriaceae,Neomortonia,1
Lamiales,Gesneriaceae,Rufodorsia,3
Lamiales,Gesneriaceae,Pachycaulos,1
Lamiales,Gesneriaceae,Cremersia,1
Lamiales,Gesneriaceae,Lembocarpus,1
Lamiales,Gesneriaceae,Codonanthopsis,14
Lamiales,Gesneriaceae,Paradrymonia,5
Lamiales,Gesneriaceae,Alloplectus,6
Lamiales,Gesneriaceae,Gloxinella,1
Lamiales,Gesneriaceae,Gloxinia,3
Lamiales,Gesneriaceae,Monopyle,3
Lamiales,Gesneriaceae,Nomopyle,1
Lamiales,Gesneriaceae,Moussonia,5
Lamiales,Gesneriaceae,Kohleria,18
Lamiales,Gesneriaceae,Gloxinia,1
Lamiales,Gesneriaceae,Solenophora,3
Lamiales,Gesneriaceae,Chautemsia,1
Lamiales,Gesneriaceae,Eucodonia,2
Lamiales,Gesneriaceae,Phinaea,3
Lamiales,Gesneriaceae,Amalophyllon,2
Lamiales,Gesneriaceae,Achimenes,22
Lamiales,Gesneriaceae,Gloxinia,4
Lamiales,Gesneriaceae,Smithiantha,6
Lamiales,Gesneriaceae,Heppiella,3
Lamiales,Gesneriaceae,Goyazia,2
Lamiales,Gesneriaceae,Mandirola,3
Lamiales,Gesneriaceae,Diastema,5
Lamiales,Gesneriaceae,Niphaea,1
Lamiales,Gesneriaceae,Kohleria,7
Lamiales,Gesneriaceae,Gesneria,35
Lamiales,Gesneriaceae,Rhytidophyllum,19
Lamiales,Gesneriaceae,Bellonia,2
Lamiales,Gesneriaceae,Pheidonocarpa,1
Lamiales,Gesneriaceae,Sinningia,69
Lamiales,Gesneriaceae,Paliavana,6
Lamiales,Gesneriaceae,Vanhouttea,8
Lamiales,Gesneriaceae,Fieldia,1
Lamiales,Gesneriaceae,Sarmienta,1
Lamiales,Gesneriaceae,Mitraria,1
Lamiales,Gesneriaceae,Asteranthera,1
Lamiales,Gesneriaceae,Rhabdothamnus,1
Lamiales,Gesneriaceae,Coronanthera,7
Lamiales,Gesneriaceae,Depanthus,1
Lamiales,Gesneriaceae,Lenbrassia,1
Lamiales,Gesneriaceae,Negria,1
Lamiales,Gesneriaceae,Titanotrichum,1
Lamiales,Gesneriaceae,Napeanthus,11
Lamiales,Gesneriaceae,Sphaerorrhiza,4
Lamiales,Gesneriaceae,Sanango,1
Lamiales,Gesneriaceae,Billolivia,4
Lamiales,Gesneriaceae,Epithema,6
Lamiales,Gesneriaceae,Rhynchoglossum,3
Lamiales,Gesneriaceae,Stauranthera,1
Lamiales,Gesneriaceae,Loxonia,1
Lamiales,Gesneriaceae,Monophyllaea,5
Lamiales,Gesneriaceae,Whytockia,4
Lamiales,Gesneriaceae,Boeica,4
Lamiales,Gesneriaceae,Rhynchotechum,5
Lamiales,Gesneriaceae,Beccarinda,2
Lamiales,Gesneriaceae,Platystemma,1
Lamiales,Gesneriaceae,Leptoboea,1
Lamiales,Gesneriaceae,Corallodiscus,3
Lamiales,Gesneriaceae,Oreocharis,62
Lamiales,Gesneriaceae,Hemiboea,22
Lamiales,Gesneriaceae,Petrocodon,22
Lamiales,Gesneriaceae,Rachunia,1
Lamiales,Gesneriaceae,Henckelia,21
Lamiales,Gesneriaceae,Primulina,150
Lamiales,Gesneriaceae,Microchirita,9
Lamiales,Gesneriaceae,Pseudochirita,1
Lamiales,Gesneriaceae,Didymocarpus,40
Lamiales,Gesneriaceae,Didymostigma,2
Lamiales,Gesneriaceae,Liebigia,1
Lamiales,Gesneriaceae,Cyrtandra,122
Lamiales,Gesneriaceae,Loxostigma,6
Lamiales,Gesneriaceae,Chayamaritia,2
Lamiales,Gesneriaceae,Allostigma,1
Lamiales,Gesneriaceae,Gyrocheilos,4
Lamiales,Gesneriaceae,Aeschynanthus,52
Lamiales,Gesneriaceae,Metapetrocosmea,1
Lamiales,Gesneriaceae,Deinostigma,5
Lamiales,Gesneriaceae,Henckelia,5
Lamiales,Gesneriaceae,Anna,4
Lamiales,Gesneriaceae,Conandron,1
Lamiales,Gesneriaceae,Briggsia,1
Lamiales,Gesneriaceae,Raphiocarpus,5
Lamiales,Gesneriaceae,Cathayanthe,1
Lamiales,Gesneriaceae,Hexatheca,1
Lamiales,Gesneriaceae,Lysionotus,12
Lamiales,Gesneriaceae,Ridleyandra,3
Lamiales,Gesneriaceae,Allocheilos,1
Lamiales,Gesneriaceae,Petrocosmea,34
Lamiales,Gesneriaceae,Briggsiopsis,1
Lamiales,Gesneriaceae,Glabrella,3
Lamiales,Gesneriaceae,Agalmyla,7
Lamiales,Gesneriaceae,Tetraphyllum,1
Lamiales,Gesneriaceae,Ramonda,3
Lamiales,Gesneriaceae,Jancaea,1
Lamiales,Gesneriaceae,Haberlea,2
Lamiales,Gesneriaceae,Streptocarpus,135
Lamiales,Gesneriaceae,Hovanella,1
Lamiales,Gesneriaceae,Colpogyne,1
Lamiales,Gesneriaceae,Jerdonia,1
Lamiales,Gesneriaceae,Somrania,2
Lamiales,Gesneriaceae,Paraboea,67
Lamiales,Gesneriaceae,Spelaeanthus,1
